anio_1;anio_2;anio_3;anio_4;anio_5;anio_6;anio_7;anio_8;anio_9;anio_10;anio_11;anio_12;anio_13;anio_14;anio_15;anio_16;anio_17;anio_18;anio_19;anio_20;anio_21;anio_22;anio_23;anio_24;areas
1.184;0.906;0.686;0.712;0.762;0.924;0.964;0.91;0.778;0.907;0.915;0.943;0.97;0.945;0.944;1.004;0.983;0.772;0.943;0.882;1.006;0.913;0.779;0.75;Mathematics (miscellaneous)
1.601;1.383;1.749;1.738;1.536;1.399;1.495;1.519;1.603;1.622;1.538;1.637;1.386;1.57;1.57;1.692;1.481;1.692;1.635;1.53;1.65;1.38;1.166;1.138;Mathematics (miscellaneous)
0.219;0.28;0.333;0.298;0.34;0.142;0.21;0.237;0.523;0.451;0.567;0.568;0.364;0.305;0.178;0.215;0.273;0.436;0.602;0.581;0.328;0.237;0.337;0.242;Applied Mathematics
0.911;1.076;0.616;1.303;1.715;1.155;0.793;0.979;0.818;0.808;1.246;1.257;1.161;0.89;0.992;1.044;1.422;1.025;1.318;0.943;1.085;0.763;1.026;0.842;Mathematics (miscellaneous)
1.396;1.675;1.38;2.401;1.94;1.75;1.135;1.748;1.512;2.224;1.974;2.915;2.976;2.586;1.626;1.751;1.403;1.426;1.227;1.317;1.36;1.16;1.301;0.946;Applied Mathematics
0.538;0.775;0.494;0.723;0.727;0.884;0.6;0.652;0.752;0.78;0.814;0.8;0.859;0.627;0.856;0.899;0.855;0.76;0.773;0.701;0.755;0.719;0.607;0.564;Mathematics (miscellaneous)
0.388;0.605;0.428;0.516;0.39;0.478;0.664;0.809;0.869;0.778;0.751;0.842;1.05;1.02;1.137;0.961;0.95;0.944;1.065;0.927;0.969;0.972;1.038;0.962;Computational Mathematics
0.388;0.605;0.428;0.516;0.39;0.478;0.664;0.809;0.869;0.778;0.751;0.842;1.05;1.02;1.137;0.961;0.95;0.944;1.065;0.927;0.969;0.972;1.038;0.962;Applied Mathematics
0.264;0.224;0.197;0.273;0.242;0.286;0.298;0.258;0.315;0.269;0.28;0.322;0.366;0.367;0.405;0.432;0.383;0.413;0.461;0.36;0.496;0.499;0.65;0.688;Mechanical Engineering
0.264;0.224;0.197;0.273;0.242;0.286;0.298;0.258;0.315;0.269;0.28;0.322;0.366;0.367;0.405;0.432;0.383;0.413;0.461;0.36;0.496;0.499;0.65;0.688;Mechanics of Materials
0.264;0.224;0.197;0.273;0.242;0.286;0.298;0.258;0.315;0.269;0.28;0.322;0.366;0.367;0.405;0.432;0.383;0.413;0.461;0.36;0.496;0.499;0.65;0.688;Applied Mathematics
1.086;1.196;1.231;1.595;0.831;0.473;0.802;0.49;0.554;0.721;0.721;0.657;0.953;0.773;0.895;0.825;1.045;0.79;0.886;0.899;0.867;0.913;1.043;0.897;Control and Optimization
1.086;1.196;1.231;1.595;0.831;0.473;0.802;0.49;0.554;0.721;0.721;0.657;0.953;0.773;0.895;0.825;1.045;0.79;0.886;0.899;0.867;0.913;1.043;0.897;Applied Mathematics
0.592;0.563;0.452;0.568;0.526;0.547;0.616;0.777;1.023;1.017;0.875;0.845;1.24;1.284;1.106;1.045;1.125;1.4;1.457;1.321;1.457;1.439;1.362;1.224;Applied Mathematics
0.124;0.203;0.17;0.219;0.381;0.208;0.267;0.226;0.256;0.287;0.347;0.623;0.425;0.438;0.516;0.603;0.51;0.653;0.859;1.019;0.563;0.413;0.455;0.439;Business, Management and Accounting (miscellaneous)
0.124;0.203;0.17;0.219;0.381;0.208;0.267;0.226;0.256;0.287;0.347;0.623;0.425;0.438;0.516;0.603;0.51;0.653;0.859;1.019;0.563;0.413;0.455;0.439;Management Science and Operations Research
0.124;0.203;0.17;0.219;0.381;0.208;0.267;0.226;0.256;0.287;0.347;0.623;0.425;0.438;0.516;0.603;0.51;0.653;0.859;1.019;0.563;0.413;0.455;0.439;Modeling and Simulation
0.618;0.709;0.681;0.892;0.909;0.557;0.707;0.797;1.265;0.997;1.239;0.485;0.502;1.11;2.484;1.041;0.712;0.713;0.892;0.763;0.76;0.727;0.926;0.611;Mathematics (miscellaneous)
0.627;0.862;0.601;0.847;0.567;0.58;0.664;0.772;0.842;0.939;0.762;0.68;0.758;0.598;0.825;0.58;0.603;0.702;0.725;0.669;0.614;0.577;0.458;0.437;Mathematics (miscellaneous)
0.332;0.613;1.037;1.291;0.808;0.401;0.613;0.851;1.214;0.608;0.428;0.568;0.327;0.505;0.464;0.403;0.853;0.605;0.909;0.768;0.524;0.618;0.566;0.692;Philosophy
0.332;0.613;1.037;1.291;0.808;0.401;0.613;0.851;1.214;0.608;0.428;0.568;0.327;0.505;0.464;0.403;0.853;0.605;0.909;0.768;0.524;0.618;0.566;0.692;Logic
3.201;3.182;2.37;3.716;3.572;3.463;3.404;2.944;2.82;4.072;3.497;3.278;3.698;3.904;3.436;4.645;4.118;4.866;3.93;3.751;3.42;2.933;2.67;3.041;Analysis
3.201;3.182;2.37;3.716;3.572;3.463;3.404;2.944;2.82;4.072;3.497;3.278;3.698;3.904;3.436;4.645;4.118;4.866;3.93;3.751;3.42;2.933;2.67;3.041;Mathematics (miscellaneous)
3.201;3.182;2.37;3.716;3.572;3.463;3.404;2.944;2.82;4.072;3.497;3.278;3.698;3.904;3.436;4.645;4.118;4.866;3.93;3.751;3.42;2.933;2.67;3.041;Mechanical Engineering
0.861;1.848;1.539;1.363;0.973;0.487;1.059;0.537;0.377;0.389;0.612;0.926;0.941;0.863;0.733;0.827;0.975;0.65;0.766;0.739;0.75;0.815;0.469;0.469;Mathematics (miscellaneous)
0.412;0.504;0.666;0.514;0.628;0.446;0.469;0.566;0.499;0.439;0.689;0.322;0.34;0.59;0.329;0.299;0.31;0.328;0.227;0.256;0.182;0.223;0.219;0.149;Mathematics (miscellaneous)
1.023;0.357;1.075;0.582;0.893;0.406;0.63;0.887;0.695;0.787;0.991;1.079;0.647;0.541;0.579;0.698;0.784;0.818;0.893;0.833;0.845;0.687;0.556;0.606;Mathematics (miscellaneous)
0.93;1.212;0.988;0.629;0.899;0.717;0.869;0.805;1.039;0.941;1.282;1.078;0.605;0.8;0.627;0.749;0.664;1.166;1.126;0.813;0.899;0.576;0.589;0.614;Mathematics (miscellaneous)
0.577;0.419;0.539;0.463;0.385;0.561;0.612;0.696;0.531;0.613;0.554;0.535;0.767;0.575;0.803;0.653;0.483;0.553;0.44;0.417;0.42;0.479;0.508;0.392;Mathematics (miscellaneous)
0.479;0.493;0.478;0.582;0.565;0.381;0.687;0.49;0.739;0.342;0.585;0.529;0.633;0.494;0.533;0.274;0.257;0.52;0.46;0.536;0.503;0.47;0.614;0.509;Mathematics (miscellaneous)
0.514;0.339;0.46;0.488;0.388;0.442;0.311;0.411;0.248;0.336;0.535;0.501;0.444;0.405;0.456;0.362;0.478;0.369;0.527;0.238;0.274;0.36;0.358;0.287;Mathematics (miscellaneous)
0.268;0.881;1.006;0.468;0.644;0.533;0.589;0.906;0.98;1.016;0.713;0.709;0.601;0.466;0.833;1.612;1.965;0.738;0.96;0.827;0.81;0.971;0.621;0.638;Mathematics (miscellaneous)
1.218;0.748;1.986;0.885;0.444;0.326;0.258;0.668;1.002;1.484;0.787;0.788;0.53;0.747;0.682;0.606;1.146;0.621;0.555;0.554;0.361;0.585;0.389;0.505;Philosophy
1.218;0.748;1.986;0.885;0.444;0.326;0.258;0.668;1.002;1.484;0.787;0.788;0.53;0.747;0.682;0.606;1.146;0.621;0.555;0.554;0.361;0.585;0.389;0.505;Logic
0.617;0.232;0.564;0.718;0.673;1.059;1.186;0.369;0.531;0.455;0.464;0.556;0.508;0.765;0.649;0.606;0.652;0.697;0.847;0.659;0.91;0.876;0.96;0.79;Computational Mathematics
0.617;0.232;0.564;0.718;0.673;1.059;1.186;0.369;0.531;0.455;0.464;0.556;0.508;0.765;0.649;0.606;0.652;0.697;0.847;0.659;0.91;0.876;0.96;0.79;Algebra and Number Theory
2.517;1.882;1.535;2.114;2.095;2.089;1.842;2.344;2.114;1.933;1.746;2.127;2.457;2.779;3.04;2.952;2.743;2.817;3.352;2.841;2.672;2.329;2.062;2.382;Applied Mathematics
2.517;1.882;1.535;2.114;2.095;2.089;1.842;2.344;2.114;1.933;1.746;2.127;2.457;2.779;3.04;2.952;2.743;2.817;3.352;2.841;2.672;2.329;2.062;2.382;Analysis
1.291;1.223;1.285;1.19;1.153;1.061;0.637;0.857;1.068;1.239;0.928;1.092;1.092;1.151;1.439;1.187;1.202;0.93;1.086;1.027;1.001;0.781;0.683;0.83;Mathematics (miscellaneous)
0.589;0.562;0.431;0.502;0.616;0.67;0.498;0.496;0.584;0.668;0.471;0.494;0.404;0.305;0.476;0.729;0.446;0.547;0.619;0.433;0.522;0.522;0.434;0.437;Mathematics (miscellaneous)
0.486;0.65;0.525;0.5;0.527;0.7;0.782;0.871;1.606;1.892;1.489;1.049;0.98;0.806;0.577;0.69;0.622;0.518;0.678;0.818;1.036;1.043;1.647;1.393;Mathematics (miscellaneous)
0.144;0.278;0.258;0.499;0.84;0.673;0.575;0.5;0.668;0.584;0.793;0.476;0.553;0.607;0.585;0.651;0.445;0.417;0.275;0.33;0.509;0.523;0.323;0.275;Mathematics (miscellaneous)
0.144;0.278;0.258;0.499;0.84;0.673;0.575;0.5;0.668;0.584;0.793;0.476;0.553;0.607;0.585;0.651;0.445;0.417;0.275;0.33;0.509;0.523;0.323;0.275;Applied Mathematics
0.202;0.204;0.217;0.214;0.254;0.232;0.264;0.27;0.402;0.382;0.382;0.466;0.476;0.496;0.351;0.492;0.415;0.321;0.465;0.356;0.437;0.436;0.607;0.624;Information Systems
0.202;0.204;0.217;0.214;0.254;0.232;0.264;0.27;0.402;0.382;0.382;0.466;0.476;0.496;0.351;0.492;0.415;0.321;0.465;0.356;0.437;0.436;0.607;0.624;Applied Mathematics
0.357;0.198;0.247;0.221;0.215;0.132;0.117;0.198;0.123;0.128;0.137;0.133;0.177;0.159;0.163;0.233;0.241;0.247;0.183;0.197;0.321;0.271;0.344;0.297;Software
0.357;0.198;0.247;0.221;0.215;0.132;0.117;0.198;0.123;0.128;0.137;0.133;0.177;0.159;0.163;0.233;0.241;0.247;0.183;0.197;0.321;0.271;0.344;0.297;Artificial Intelligence
0.357;0.198;0.247;0.221;0.215;0.132;0.117;0.198;0.123;0.128;0.137;0.133;0.177;0.159;0.163;0.233;0.241;0.247;0.183;0.197;0.321;0.271;0.344;0.297;Computational Theory and Mathematics
0.357;0.198;0.247;0.221;0.215;0.132;0.117;0.198;0.123;0.128;0.137;0.133;0.177;0.159;0.163;0.233;0.241;0.247;0.183;0.197;0.321;0.271;0.344;0.297;Theoretical Computer Science
0.503;0.144;0.141;0.165;0.281;0.233;0.196;0.17;0.182;0.203;0.238;0.197;0.222;0.217;0.264;0.234;0.237;0.292;0.367;0.29;0.3;0.249;0.304;0.256;Mechanical Engineering
0.503;0.144;0.141;0.165;0.281;0.233;0.196;0.17;0.182;0.203;0.238;0.197;0.222;0.217;0.264;0.234;0.237;0.292;0.367;0.29;0.3;0.249;0.304;0.256;Artificial Intelligence
0.503;0.144;0.141;0.165;0.281;0.233;0.196;0.17;0.182;0.203;0.238;0.197;0.222;0.217;0.264;0.234;0.237;0.292;0.367;0.29;0.3;0.249;0.304;0.256;Control and Systems Engineering
0.503;0.144;0.141;0.165;0.281;0.233;0.196;0.17;0.182;0.203;0.238;0.197;0.222;0.217;0.264;0.234;0.237;0.292;0.367;0.29;0.3;0.249;0.304;0.256;Electrical and Electronic Engineering
0.503;0.144;0.141;0.165;0.281;0.233;0.196;0.17;0.182;0.203;0.238;0.197;0.222;0.217;0.264;0.234;0.237;0.292;0.367;0.29;0.3;0.249;0.304;0.256;Modeling and Simulation
0.503;0.144;0.141;0.165;0.281;0.233;0.196;0.17;0.182;0.203;0.238;0.197;0.222;0.217;0.264;0.234;0.237;0.292;0.367;0.29;0.3;0.249;0.304;0.256;Software
0.127;0.154;0.142;0.171;0.216;0.142;0.133;0.169;0.283;0.382;0.355;0.276;0.271;0.237;0.217;0.248;0.267;0.136;0.143;0.138;0.178;0.172;0.299;0.242;Software
0.127;0.154;0.142;0.171;0.216;0.142;0.133;0.169;0.283;0.382;0.355;0.276;0.271;0.237;0.217;0.248;0.267;0.136;0.143;0.138;0.178;0.172;0.299;0.242;Artificial Intelligence
0.127;0.154;0.142;0.171;0.216;0.142;0.133;0.169;0.283;0.382;0.355;0.276;0.271;0.237;0.217;0.248;0.267;0.136;0.143;0.138;0.178;0.172;0.299;0.242;Computer Science Applications
0.127;0.154;0.142;0.171;0.216;0.142;0.133;0.169;0.283;0.382;0.355;0.276;0.271;0.237;0.217;0.248;0.267;0.136;0.143;0.138;0.178;0.172;0.299;0.242;Theoretical Computer Science
0.844;0.681;1.057;1.022;0.766;0.837;0.956;1.096;1.109;1.44;0.934;0.908;0.645;0.88;0.764;0.775;0.619;0.724;0.504;0.584;0.573;0.514;0.543;0.413;Information Systems
0.844;0.681;1.057;1.022;0.766;0.837;0.956;1.096;1.109;1.44;0.934;0.908;0.645;0.88;0.764;0.775;0.619;0.724;0.504;0.584;0.573;0.514;0.543;0.413;Computational Theory and Mathematics
0.844;0.681;1.057;1.022;0.766;0.837;0.956;1.096;1.109;1.44;0.934;0.908;0.645;0.88;0.764;0.775;0.619;0.724;0.504;0.584;0.573;0.514;0.543;0.413;Computer Science Applications
0.844;0.681;1.057;1.022;0.766;0.837;0.956;1.096;1.109;1.44;0.934;0.908;0.645;0.88;0.764;0.775;0.619;0.724;0.504;0.584;0.573;0.514;0.543;0.413;Theoretical Computer Science
0.694;0.588;1.616;0.524;0.431;0.295;0.518;0.496;0.557;0.6;0.378;0.369;0.478;0.452;0.447;0.524;0.374;0.502;0.454;0.303;0.358;0.22;0.325;0.318;Software
0.694;0.588;1.616;0.524;0.431;0.295;0.518;0.496;0.557;0.6;0.378;0.369;0.478;0.452;0.447;0.524;0.374;0.502;0.454;0.303;0.358;0.22;0.325;0.318;Computer Graphics and Computer-Aided Design
0.694;0.588;1.616;0.524;0.431;0.295;0.518;0.496;0.557;0.6;0.378;0.369;0.478;0.452;0.447;0.524;0.374;0.502;0.454;0.303;0.358;0.22;0.325;0.318;Modeling and Simulation
0.694;0.588;1.616;0.524;0.431;0.295;0.518;0.496;0.557;0.6;0.378;0.369;0.478;0.452;0.447;0.524;0.374;0.502;0.454;0.303;0.358;0.22;0.325;0.318;Geometry and Topology
0.246;0.263;0.284;0.339;0.186;0.403;0.291;0.246;0.524;0.855;0.488;0.433;0.465;0.689;0.601;1.023;0.787;0.48;0.825;0.507;0.457;0.458;0.593;0.52;Software
0.246;0.263;0.284;0.339;0.186;0.403;0.291;0.246;0.524;0.855;0.488;0.433;0.465;0.689;0.601;1.023;0.787;0.48;0.825;0.507;0.457;0.458;0.593;0.52;Applied Mathematics
0.246;0.263;0.284;0.339;0.186;0.403;0.291;0.246;0.524;0.855;0.488;0.433;0.465;0.689;0.601;1.023;0.787;0.48;0.825;0.507;0.457;0.458;0.593;0.52;Control and Optimization
0.246;0.263;0.284;0.339;0.186;0.403;0.291;0.246;0.524;0.855;0.488;0.433;0.465;0.689;0.601;1.023;0.787;0.48;0.825;0.507;0.457;0.458;0.593;0.52;Control and Systems Engineering
1.097;0.778;1.206;1.29;1.47;1.571;1.72;1.383;1.594;1.445;1.368;1.243;1.009;1.414;1.606;0.892;0.823;0.8;0.645;0.802;1.128;0.839;1.326;1.122;Mathematics (miscellaneous)
1.097;0.778;1.206;1.29;1.47;1.571;1.72;1.383;1.594;1.445;1.368;1.243;1.009;1.414;1.606;0.892;0.823;0.8;0.645;0.802;1.128;0.839;1.326;1.122;Software
0.198;0.549;1.104;1.233;1.557;0.898;0.895;0.368;0.71;0.325;0.28;0.274;0.309;0.466;0.467;0.302;0.442;0.195;0.195;0.138;0.355;0.219;0.442;0.48;Applied Mathematics
0.198;0.549;1.104;1.233;1.557;0.898;0.895;0.368;0.71;0.325;0.28;0.274;0.309;0.466;0.467;0.302;0.442;0.195;0.195;0.138;0.355;0.219;0.442;0.48;Electrical and Electronic Engineering
0.69;0.653;1.413;0.897;0.555;0.509;0.885;0.92;0.961;0.982;0.586;0.706;0.804;0.844;0.546;0.519;0.382;0.422;0.381;0.436;0.786;0.475;0.522;0.561;Hardware and Architecture
0.69;0.653;1.413;0.897;0.555;0.509;0.885;0.92;0.961;0.982;0.586;0.706;0.804;0.844;0.546;0.519;0.382;0.422;0.381;0.436;0.786;0.475;0.522;0.561;Arts and Humanities (miscellaneous)
0.69;0.653;1.413;0.897;0.555;0.509;0.885;0.92;0.961;0.982;0.586;0.706;0.804;0.844;0.546;0.519;0.382;0.422;0.381;0.436;0.786;0.475;0.522;0.561;Logic
0.69;0.653;1.413;0.897;0.555;0.509;0.885;0.92;0.961;0.982;0.586;0.706;0.804;0.844;0.546;0.519;0.382;0.422;0.381;0.436;0.786;0.475;0.522;0.561;Software
0.69;0.653;1.413;0.897;0.555;0.509;0.885;0.92;0.961;0.982;0.586;0.706;0.804;0.844;0.546;0.519;0.382;0.422;0.381;0.436;0.786;0.475;0.522;0.561;Theoretical Computer Science
0.358;0.436;0.444;0.312;0.459;0.499;0.489;0.49;0.442;0.586;0.489;0.509;0.485;0.397;0.437;0.548;0.614;0.597;0.502;0.417;0.525;0.638;1.289;1.158;Hardware and Architecture
0.358;0.436;0.444;0.312;0.459;0.499;0.489;0.49;0.442;0.586;0.489;0.509;0.485;0.397;0.437;0.548;0.614;0.597;0.502;0.417;0.525;0.638;1.289;1.158;Artificial Intelligence
0.358;0.436;0.444;0.312;0.459;0.499;0.489;0.49;0.442;0.586;0.489;0.509;0.485;0.397;0.437;0.548;0.614;0.597;0.502;0.417;0.525;0.638;1.289;1.158;Computer Networks and Communications
0.358;0.436;0.444;0.312;0.459;0.499;0.489;0.49;0.442;0.586;0.489;0.509;0.485;0.397;0.437;0.548;0.614;0.597;0.502;0.417;0.525;0.638;1.289;1.158;Software
0.358;0.436;0.444;0.312;0.459;0.499;0.489;0.49;0.442;0.586;0.489;0.509;0.485;0.397;0.437;0.548;0.614;0.597;0.502;0.417;0.525;0.638;1.289;1.158;Theoretical Computer Science
0.229;0.213;0.163;0.19;0.229;0.267;0.261;0.249;0.2;0.341;0.319;0.283;0.248;0.251;0.288;0.347;0.456;0.419;0.407;0.385;0.432;0.445;0.727;0.684;Hardware and Architecture
0.229;0.213;0.163;0.19;0.229;0.267;0.261;0.249;0.2;0.341;0.319;0.283;0.248;0.251;0.288;0.347;0.456;0.419;0.407;0.385;0.432;0.445;0.727;0.684;Software
0.229;0.213;0.163;0.19;0.229;0.267;0.261;0.249;0.2;0.341;0.319;0.283;0.248;0.251;0.288;0.347;0.456;0.419;0.407;0.385;0.432;0.445;0.727;0.684;Information Systems
0.229;0.213;0.163;0.19;0.229;0.267;0.261;0.249;0.2;0.341;0.319;0.283;0.248;0.251;0.288;0.347;0.456;0.419;0.407;0.385;0.432;0.445;0.727;0.684;Theoretical Computer Science
0.469;0.841;0.739;0.252;0.993;1.15;0.57;0.677;1.024;0.749;0.559;0.47;1.079;0.785;0.558;0.918;0.899;1.133;1.131;0.876;0.651;0.532;0.586;0.533;Ocean Engineering
0.469;0.841;0.739;0.252;0.993;1.15;0.57;0.677;1.024;0.749;0.559;0.47;1.079;0.785;0.558;0.918;0.899;1.133;1.131;0.876;0.651;0.532;0.586;0.533;Civil and Structural Engineering
0.469;0.841;0.739;0.252;0.993;1.15;0.57;0.677;1.024;0.749;0.559;0.47;1.079;0.785;0.558;0.918;0.899;1.133;1.131;0.876;0.651;0.532;0.586;0.533;Mechanical Engineering
0.469;0.841;0.739;0.252;0.993;1.15;0.57;0.677;1.024;0.749;0.559;0.47;1.079;0.785;0.558;0.918;0.899;1.133;1.131;0.876;0.651;0.532;0.586;0.533;Applied Mathematics
0.469;0.841;0.739;0.252;0.993;1.15;0.57;0.677;1.024;0.749;0.559;0.47;1.079;0.785;0.558;0.918;0.899;1.133;1.131;0.876;0.651;0.532;0.586;0.533;Numerical Analysis
0.299;0.309;0.399;0.374;0.41;0.347;0.334;0.317;0.293;0.277;0.302;0.322;0.338;0.346;0.36;0.354;0.369;0.339;0.295;0.283;0.427;0.249;0.407;0.32;Computer Science (miscellaneous)
0.299;0.309;0.399;0.374;0.41;0.347;0.334;0.317;0.293;0.277;0.302;0.322;0.338;0.346;0.36;0.354;0.369;0.339;0.295;0.283;0.427;0.249;0.407;0.32;Theoretical Computer Science
1.069;1.574;0.92;1.133;0.915;0.772;0.718;0.908;0.928;0.899;1.342;1.526;1.417;1.054;1.344;1.488;1.14;1.288;1.276;1.417;1.527;1.368;1.18;1.085;Applied Mathematics
1.069;1.574;0.92;1.133;0.915;0.772;0.718;0.908;0.928;0.899;1.342;1.526;1.417;1.054;1.344;1.488;1.14;1.288;1.276;1.417;1.527;1.368;1.18;1.085;Analysis
1.556;1.294;1.213;1.231;1.106;0.996;1.066;1.192;1.274;1.34;1.167;1.411;1.435;1.75;1.586;1.434;1.33;1.409;1.587;1.4;1.457;1.571;1.382;1.491;Applied Mathematics
1.556;1.294;1.213;1.231;1.106;0.996;1.066;1.192;1.274;1.34;1.167;1.411;1.435;1.75;1.586;1.434;1.33;1.409;1.587;1.4;1.457;1.571;1.382;1.491;Physics and Astronomy (miscellaneous)
1.556;1.294;1.213;1.231;1.106;0.996;1.066;1.192;1.274;1.34;1.167;1.411;1.435;1.75;1.586;1.434;1.33;1.409;1.587;1.4;1.457;1.571;1.382;1.491;Mathematical Physics
1.556;1.294;1.213;1.231;1.106;0.996;1.066;1.192;1.274;1.34;1.167;1.411;1.435;1.75;1.586;1.434;1.33;1.409;1.587;1.4;1.457;1.571;1.382;1.491;Statistical and Nonlinear Physics
0.691;0.478;0.546;0.554;0.565;0.486;0.638;0.529;0.596;0.714;0.534;0.699;0.739;0.967;0.961;1.168;1.147;1.096;0.981;0.937;1.143;0.981;0.983;0.828;Applied Mathematics
0.511;0.468;0.666;0.533;0.858;0.517;0.503;0.467;0.649;0.454;0.605;0.697;0.724;0.76;0.601;0.51;0.627;0.828;0.544;0.482;0.547;0.479;0.522;0.49;Control and Optimization
0.511;0.468;0.666;0.533;0.858;0.517;0.503;0.467;0.649;0.454;0.605;0.697;0.724;0.76;0.601;0.51;0.627;0.828;0.544;0.482;0.547;0.479;0.522;0.49;Signal Processing
0.511;0.468;0.666;0.533;0.858;0.517;0.503;0.467;0.649;0.454;0.605;0.697;0.724;0.76;0.601;0.51;0.627;0.828;0.544;0.482;0.547;0.479;0.522;0.49;Analysis
0.511;0.468;0.666;0.533;0.858;0.517;0.503;0.467;0.649;0.454;0.605;0.697;0.724;0.76;0.601;0.51;0.627;0.828;0.544;0.482;0.547;0.479;0.522;0.49;Computer Science Applications
1.574;1.125;0.823;1.012;1.539;0.852;1.19;1.095;0.891;1.031;0.876;1.047;1.18;0.847;1.169;1.186;1.205;1.29;1.104;0.764;0.899;1.02;0.999;0.913;Algebra and Number Theory
1.574;1.125;0.823;1.012;1.539;0.852;1.19;1.095;0.891;1.031;0.876;1.047;1.18;0.847;1.169;1.186;1.205;1.29;1.104;0.764;0.899;1.02;0.999;0.913;Applied Mathematics
0.924;1.128;1.332;1.139;0.706;0.502;0.45;0.648;0.803;0.669;0.801;0.946;1.167;1.107;1.241;0.986;1.117;1.029;1.059;0.998;0.993;0.901;0.785;0.842;Computational Mathematics
0.924;1.128;1.332;1.139;0.706;0.502;0.45;0.648;0.803;0.669;0.801;0.946;1.167;1.107;1.241;0.986;1.117;1.029;1.059;0.998;0.993;0.901;0.785;0.842;Analysis
0.924;1.128;1.332;1.139;0.706;0.502;0.45;0.648;0.803;0.669;0.801;0.946;1.167;1.107;1.241;0.986;1.117;1.029;1.059;0.998;0.993;0.901;0.785;0.842;Applied Mathematics
0.924;1.128;1.332;1.139;0.706;0.502;0.45;0.648;0.803;0.669;0.801;0.946;1.167;1.107;1.241;0.986;1.117;1.029;1.059;0.998;0.993;0.901;0.785;0.842;Numerical Analysis
0.406;0.194;0.235;0.435;0.678;0.642;0.644;0.217;0.582;0.698;0.43;0.349;0.488;0.39;0.666;0.705;0.8;0.459;0.281;0.366;0.716;0.465;0.581;0.36;Computational Theory and Mathematics
0.406;0.194;0.235;0.435;0.678;0.642;0.644;0.217;0.582;0.698;0.43;0.349;0.488;0.39;0.666;0.705;0.8;0.459;0.281;0.366;0.716;0.465;0.581;0.36;Geometry and Topology
0.406;0.194;0.235;0.435;0.678;0.642;0.644;0.217;0.582;0.698;0.43;0.349;0.488;0.39;0.666;0.705;0.8;0.459;0.281;0.366;0.716;0.465;0.581;0.36;Algebra and Number Theory
0.629;0.801;0.405;0.652;0.568;0.506;0.683;0.777;0.526;0.693;0.717;0.331;0.453;0.501;0.582;0.689;0.685;0.809;0.531;0.377;0.458;0.35;0.346;0.347;Mathematics (miscellaneous)
1.133;1.208;1.034;1.278;1.303;1.201;1.124;0.795;0.98;0.845;1.121;1.258;1.154;0.862;1.075;1.076;1.112;1.219;1.208;1.03;0.967;0.967;0.827;0.794;Mathematics (miscellaneous)
1.14;0.89;1.617;1.466;0.998;0.728;0.848;1.154;1.373;1.274;1.693;2.166;1.646;1.263;1.086;1.061;1.337;1.339;1.764;1.733;1.38;1.106;1.471;1.442;Discrete Mathematics and Combinatorics
1.14;0.89;1.617;1.466;0.998;0.728;0.848;1.154;1.373;1.274;1.693;2.166;1.646;1.263;1.086;1.061;1.337;1.339;1.764;1.733;1.38;1.106;1.471;1.442;Computational Mathematics
1.936;1.403;1.338;1.419;1.634;1.81;2.023;2.284;1.906;2.115;2.343;1.758;1.667;2.323;2.25;2.259;2.643;1.839;2.756;2.029;2.039;1.603;1.53;1.359;Mathematics (miscellaneous)
1.097;0.995;0.91;0.94;0.826;1.068;0.882;0.667;0.751;0.794;0.789;0.703;0.584;0.616;0.841;0.888;0.632;0.779;0.697;0.671;0.646;0.68;0.579;0.642;Algebra and Number Theory
2.347;2.351;0.885;1.65;1.154;1.299;1.445;2.464;1.3;0.913;1.556;1.085;1.587;1.275;2.219;2.169;1.663;1.285;1.791;1.201;1.33;1.431;1.401;0.618;Geometry and Topology
2.347;2.351;0.885;1.65;1.154;1.299;1.445;2.464;1.3;0.913;1.556;1.085;1.587;1.275;2.219;2.169;1.663;1.285;1.791;1.201;1.33;1.431;1.401;0.618;Statistics and Probability
2.347;2.351;0.885;1.65;1.154;1.299;1.445;2.464;1.3;0.913;1.556;1.085;1.587;1.275;2.219;2.169;1.663;1.285;1.791;1.201;1.33;1.431;1.401;0.618;Statistics, Probability and Uncertainty
2.347;2.351;0.885;1.65;1.154;1.299;1.445;2.464;1.3;0.913;1.556;1.085;1.587;1.275;2.219;2.169;1.663;1.285;1.791;1.201;1.33;1.431;1.401;0.618;Analysis
0.1;0.201;0.123;0.159;0.1;0.1;0.123;0.103;0.141;0.139;0.181;0.201;0.219;0.209;0.179;0.257;0.256;0.231;0.245;0.29;0.254;0.36;0.39;0.295;Physics and Astronomy (miscellaneous)
0.1;0.201;0.123;0.159;0.1;0.1;0.123;0.103;0.141;0.139;0.181;0.201;0.219;0.209;0.179;0.257;0.256;0.231;0.245;0.29;0.254;0.36;0.39;0.295;Applied Mathematics
0.209;0.161;0.237;0.128;0.121;0.279;0.367;0.368;0.634;0.875;0.838;1.096;1.309;1.313;1.503;1.39;1.447;1.183;1.372;1.326;1.299;1.159;1.146;0.967;Modeling and Simulation
0.209;0.161;0.237;0.128;0.121;0.279;0.367;0.368;0.634;0.875;0.838;1.096;1.309;1.313;1.503;1.39;1.447;1.183;1.372;1.326;1.299;1.159;1.146;0.967;Applied Mathematics
